,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_pm_200,0.1052631578947368,0.0789473684210526,0.0526315789473684,0.0263157894736842,0.0,0.1578947368421052,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0789473684210526,0.2105263157894736,0.0526315789473684,0.0,0.0,0.0,0.0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0526315789473684,1
peptide_pm_201,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_202,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,1
peptide_pm_203,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.3888888888888889,0.0,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.0,1
peptide_pm_204,0.1071428571428571,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0357142857142857,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0714285714285714,1
peptide_pm_205,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.1153846153846153,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0,0.0769230769230769,1
peptide_pm_206,0.0,0.2727272727272727,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,1
peptide_pm_207,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0476190476190476,1
peptide_pm_208,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.1666666666666666,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0,1
peptide_pm_209,0.0769230769230769,0.1538461538461538,0.0384615384615384,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.1153846153846153,0.0384615384615384,0.1538461538461538,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.1538461538461538,1
peptide_pm_210,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,1
peptide_pm_211,0.0,0.3125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,1
peptide_pm_212,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.1904761904761904,0.0952380952380952,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0476190476190476,1
peptide_pm_213,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.05,1
peptide_pm_214,0.1739130434782608,0.0,0.0434782608695652,0.0,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0,0.1304347826086956,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,1
peptide_pm_215,0.09375,0.0,0.0,0.03125,0.0625,0.0,0.03125,0.15625,0.0,0.0625,0.15625,0.1875,0.0,0.03125,0.0,0.0625,0.0625,0.0,0.0,0.0625,1
peptide_pm_216,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0555555555555555,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,1
peptide_pm_217,0.1071428571428571,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0,0.1071428571428571,0.0,0.0357142857142857,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0357142857142857,1
peptide_pm_218,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,1
peptide_pm_219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.5,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_220,0.0625,0.0,0.0,0.03125,0.0,0.03125,0.0,0.09375,0.0,0.0625,0.09375,0.3125,0.0,0.0625,0.03125,0.03125,0.0,0.0,0.0,0.1875,1
peptide_pm_221,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1
peptide_pm_222,0.0,0.0344827586206896,0.0689655172413793,0.0,0.2068965517241379,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.0,0.1034482758620689,1
peptide_pm_223,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_224,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.0,0.2,0.0,0.0333333333333333,0.1,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0333333333333333,0.0333333333333333,0.0666666666666666,1
peptide_pm_225,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.08,0.04,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,1
peptide_pm_226,0.0555555555555555,0.0555555555555555,0.0,0.1666666666666666,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0,0.0555555555555555,1
peptide_pm_227,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,1
peptide_pm_228,0.0294117647058823,0.0,0.0294117647058823,0.0,0.0294117647058823,0.088235294117647,0.0588235294117647,0.088235294117647,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.1470588235294117,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.088235294117647,0.0,0.088235294117647,0.088235294117647,1
peptide_pm_229,0.125,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.2083333333333333,0.1666666666666666,0.0,0.125,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0416666666666666,1
peptide_pm_230,0.054054054054054,0.027027027027027,0.027027027027027,0.027027027027027,0.054054054054054,0.027027027027027,0.027027027027027,0.1621621621621621,0.027027027027027,0.054054054054054,0.1351351351351351,0.1351351351351351,0.027027027027027,0.054054054054054,0.0,0.054054054054054,0.054054054054054,0.0,0.0,0.054054054054054,1
peptide_pm_231,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.4117647058823529,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0,1
peptide_pm_232,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.2941176470588235,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,1
peptide_pm_233,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.3529411764705882,0.0,0.1176470588235294,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,1
peptide_pm_234,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.0,0.3157894736842105,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,1
peptide_pm_235,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,1
peptide_pm_236,0.217391304347826,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0434782608695652,0.1304347826086956,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0434782608695652,1
peptide_pm_237,0.1122448979591836,0.0612244897959183,0.0204081632653061,0.010204081632653,0.0204081632653061,0.0714285714285714,0.0612244897959183,0.0918367346938775,0.010204081632653,0.0204081632653061,0.0714285714285714,0.1020408163265306,0.010204081632653,0.0408163265306122,0.0204081632653061,0.0714285714285714,0.0510204081632653,0.0510204081632653,0.0306122448979591,0.0714285714285714,1
peptide_pm_238,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0454545454545454,0.0,0.0,0.0454545454545454,1
peptide_pm_239,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.037037037037037,0.1851851851851851,0.2592592592592592,0.0,0.1481481481481481,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.037037037037037,1
peptide_pm_240,0.0476190476190476,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0,0.2857142857142857,0.0,0.0476190476190476,0.238095238095238,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0476190476190476,1
peptide_pm_241,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.4,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,1
peptide_pm_242,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.25,0.0,0.1,0.05,0.0,0.05,0.1,0.1,0.0,1
peptide_pm_243,0.238095238095238,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,1
peptide_pm_244,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,1
peptide_pm_245,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,1
peptide_pm_246,0.0,0.3125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0625,1
peptide_pm_247,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0,0.1363636363636363,0.0454545454545454,0.0,0.0909090909090909,0.0,0.0,0.1363636363636363,1
peptide_pm_248,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.12,0.0,0.04,0.16,0.16,0.0,0.12,0.0,0.16,0.0,0.04,0.0,0.04,1
peptide_pm_249,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,1
peptide_pm_250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.52,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1
peptide_pm_251,0.0,0.3125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,1
peptide_pm_252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1
peptide_pm_253,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0,0.0,0.2307692307692307,0.0769230769230769,0.0,1
peptide_pm_254,0.0,0.3125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0625,1
peptide_pm_255,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,1
peptide_pm_256,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,1
peptide_pm_257,0.0,0.0344827586206896,0.0344827586206896,0.0,0.2068965517241379,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0344827586206896,0.1724137931034483,0.0344827586206896,0.0,0.1034482758620689,1
peptide_pm_258,0.1379310344827586,0.0,0.1034482758620689,0.0689655172413793,0.0689655172413793,0.0,0.0,0.0344827586206896,0.0,0.0344827586206896,0.1034482758620689,0.1724137931034483,0.0344827586206896,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0,0.0,0.1034482758620689,1
peptide_pm_259,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.1304347826086956,0.0,0.0434782608695652,0.1304347826086956,0.3043478260869565,0.0869565217391304,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,1
peptide_pm_260,0.0588235294117647,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,1
peptide_pm_261,0.09375,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0625,0.0,0.0625,0.09375,0.3125,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.1875,1
peptide_pm_262,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0,0.0,0.2307692307692307,0.0,0.0,0.2307692307692307,0.0,0.0,1
peptide_pm_263,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.15,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.15,1
peptide_pm_264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_265,0.0888888888888888,0.0222222222222222,0.0,0.0222222222222222,0.0,0.0222222222222222,0.0888888888888888,0.1333333333333333,0.0,0.0,0.1555555555555555,0.2444444444444444,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0666666666666666,0.0,0.0222222222222222,0.0222222222222222,0.0222222222222222,1
peptide_pm_266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.52,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,1
peptide_pm_267,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.3,0.15,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,1
peptide_pm_268,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,1
peptide_pm_269,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.3529411764705882,0.0,0.1176470588235294,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,1
peptide_pm_270,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.375,0.1875,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,1
peptide_pm_271,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.0,0.15,0.1,0.1,0.0,0.0,0.0,0.05,1
peptide_pm_272,0.1428571428571428,0.0,0.0,0.0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0952380952380952,1
peptide_pm_273,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_274,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0,0.1363636363636363,0.0,0.0,0.0909090909090909,0.0,0.0,0.1363636363636363,1
peptide_pm_275,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1
peptide_pm_276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_277,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.2,0.15,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1
peptide_pm_278,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_279,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.1923076923076923,0.2692307692307692,0.0,0.0769230769230769,0.0,0.1538461538461538,0.1153846153846153,0.0384615384615384,0.0,0.0384615384615384,1
peptide_pm_280,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,1
peptide_pm_281,0.0,0.0344827586206896,0.0689655172413793,0.0,0.2068965517241379,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.1034482758620689,0.0344827586206896,0.1724137931034483,0.0344827586206896,0.0,0.0689655172413793,1
peptide_pm_282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peptide_pm_283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.0,0.2307692307692307,0.0,0.0,0.3076923076923077,0.0,0.0,1
peptide_pm_284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,1
peptide_pm_285,0.2,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.1,0.0666666666666666,0.0,0.0333333333333333,0.0333333333333333,1
peptide_pm_286,0.3214285714285714,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.1071428571428571,1
peptide_pm_287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,1
peptide_pm_288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1764705882352941,0.2941176470588235,0.0588235294117647,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.1176470588235294,1
peptide_pm_289,0.0952380952380952,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.1428571428571428,0.3809523809523809,0.0952380952380952,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,1
peptide_pm_290,0.0769230769230769,0.2692307692307692,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0,0.1153846153846153,1
peptide_pm_291,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.375,0.0625,0.0,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0,1
peptide_pm_292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1
peptide_pm_293,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.3076923076923077,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,1
peptide_pm_294,0.0,0.2307692307692307,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0,1
peptide_pm_295,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0,0.0,0.3076923076923077,0.0,0.0,1
peptide_pm_296,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.1153846153846153,0.0,0.0384615384615384,0.0384615384615384,0.1153846153846153,0.2692307692307692,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.0,0.0384615384615384,1
peptide_pm_297,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,1
peptide_pm_298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3636363636363636,0.0,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,1
peptide_pm_299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.375,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.0,0.0,1
peptide_pm_300,0.0,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,1
peptide_pm_301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0.4545454545454545,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1
peptide_pm_302,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.2,1
peptide_pm_303,0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.2692307692307692,0.0,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.1153846153846153,0.0384615384615384,0.0,0.0769230769230769,1
peptide_pm_304,0.0,0.3125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,1
peptide_pm_305,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,1
peptide_pm_306,0.1304347826086956,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.1739130434782608,0.0,0.0,0.0869565217391304,0.1304347826086956,0.0,0.0434782608695652,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,0.0869565217391304,1
peptide_pm_307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1
peptide_pm_308,0.0333333333333333,0.0,0.0333333333333333,0.0,0.2,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1,0.0,0.0333333333333333,0.0666666666666666,0.1333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.1,1
peptide_pm_309,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0,1
peptide_pm_310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,1
