,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_nm_40,2.4109058844557096,0.0,0.0,2.4109058844557096,0.80363529481857,0.80363529481857,4.01817647409285,2.4109058844557096,2.4109058844557096,0.80363529481857,0.0,0.0,0.0,0.80363529481857,1.60727058963714,1.60727058963714,0.80363529481857,0.0,0.0,0.0,0.0597990111960371,0.0547357681284928,0.0818299258569,0
peptide_nm_41,0.784770083371959,2.354310250115877,0.0,3.139080333487836,0.0,0.784770083371959,2.354310250115877,0.0,0.0,0.784770083371959,2.354310250115877,3.139080333487836,1.569540166743918,1.569540166743918,0.784770083371959,1.569540166743918,0.0,0.0,0.784770083371959,0.0,0.0537770716796004,0.0753415979171324,0.0861112470313081,0
peptide_nm_43,0.661436962397717,1.322873924795434,0.0,0.661436962397717,0.0,0.0,0.0,0.661436962397717,0.661436962397717,0.0,0.0,0.0,0.0,1.322873924795434,0.661436962397717,0.0,0.0,0.661436962397717,0.661436962397717,0.661436962397717,0.1157128503242499,0.1275263734010193,0.0953238138770137,0
peptide_nm_44,3.271199912052777,0.0,0.0,2.453399934039583,0.0,1.6355999560263887,0.0,0.0,1.6355999560263887,0.0,1.6355999560263887,0.0,0.8177999780131944,1.6355999560263887,0.8177999780131944,0.0,0.0,0.0,0.0,0.8177999780131944,0.0608372511856079,0.0678160077954193,0.0535467630057782,0
peptide_nm_45,3.1271157265066183,0.7817789316266546,0.0,1.5635578632533091,0.0,1.5635578632533091,1.5635578632533091,0.7817789316266546,0.7817789316266546,3.1271157265066183,1.5635578632533091,0.7817789316266546,0.7817789316266546,0.7817789316266546,3.1271157265066183,0.7817789316266546,0.0,0.0,0.0,1.5635578632533091,0.0834671946847357,0.0778171357625144,0.0569367379260952,0
peptide_nm_46,5.4698594646633465,0.7814084949519066,0.7814084949519066,4.68845096971144,0.0,3.1256339798076263,3.907042474759533,3.1256339798076263,2.34422548485572,3.1256339798076263,3.907042474759533,5.4698594646633465,0.7814084949519066,0.7814084949519066,0.7814084949519066,3.907042474759533,0.7814084949519066,0.0,0.7814084949519066,2.34422548485572,0.0739898806811316,0.0683809428532094,0.0762206815137522,0
peptide_nm_47,1.489074937574202,2.978149875148404,2.978149875148404,3.722687343935505,0.0,0.744537468787101,2.2336124063613028,1.489074937574202,0.0,3.722687343935505,5.211762281509707,6.700837219083909,0.744537468787101,0.0,0.0,2.2336124063613028,0.744537468787101,0.0,0.744537468787101,1.489074937574202,0.0805849473862833,0.0880266829419593,0.0868509008846563,0
peptide_nm_48,1.561528336799966,0.0,0.780764168399983,0.780764168399983,0.0,0.0,0.0,0.780764168399983,0.0,0.780764168399983,0.780764168399983,1.561528336799966,0.0,0.0,0.0,1.561528336799966,0.780764168399983,0.0,0.0,0.780764168399983,0.0790452634142383,0.0801800103553357,0.060010557830443,0
peptide_nm_49,1.445459445146784,1.445459445146784,0.722729722573392,1.445459445146784,0.0,0.0,2.890918890293568,0.722729722573392,0.0,0.722729722573392,0.722729722573392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.445459445146784,0.0773788419603389,0.0930891456720645,0.1068022897942045,0
peptide_nm_50,0.73079673414082,1.46159346828164,0.0,1.46159346828164,0.73079673414082,0.73079673414082,0.73079673414082,2.19239020242246,0.0,0.0,2.19239020242246,0.73079673414082,0.0,0.73079673414082,1.46159346828164,0.73079673414082,1.46159346828164,0.0,0.73079673414082,0.0,0.0942172312006149,0.0748380418330468,0.1001479928255183,0
